,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
295393,133764,39.75905677,-104.91672908,N Krameria St,80310041046010
170317,191996,39.68898768,-104.93681951,S Bellaire St,80310051041004
238521,67446,39.72879809,-104.97913273,N Washington St,80310027021005
266328,138220,39.7811901,-105.01301812,N Vallejo St,80310002022014
282735,195906,39.75052979,-104.93755937,N Bellaire St,80310042016005
212655,30051,39.74319882,-104.91315902,E 17th Avenue Pkwy,80310042024013
65730,270654,39.74778374,-104.9999245,Larimer St,80310017015006
88532,52024,39.76048225,-105.01824298,W Caithness Pl,80310004024008
91142,304081,39.73329009,-104.97044244,N Lafayette St,80310032012000
167695,136683,39.64740442,-104.88299414,E Lehigh Ave,80310068101004
273093,187280,39.78010226,-104.75780499,N Genoa St,80310083902006
306092,233067,39.74525393,-104.97769211,N Clarkson St,80310026021005
194942,280372,39.75913885,-105.00169122,Little Raven St,80310017011006
155547,190959,39.67763175,-104.95395274,S Fillmore St,80310040062006
217296,34161,39.76420169,-104.88471867,N Yosemite St,80310041061106
243786,230633,39.68113037,-105.03469617,S Lowell Blvd,80310046035003
205799,25653,39.75932247,-104.88427312,E 29th Pl,80310041061135
56775,246756,39.74647818,-104.99170164,17th St,80310017021035
151215,108643,39.72246494,-104.93415463,N Clermont Street Pkwy,80310043032027
7613,266022,39.71753214,-104.97625699,N Ogden St,80310028031010
60923,171460,39.76604288,-105.00928147,N Shoshone St,80310011022013
249584,151322,39.68861346,-104.92867463,S Fairfax St,80310051023005
258879,136692,39.70320061,-104.87443017,S Emporia St,80310070372014
213570,30572,39.76292287,-104.87420136,E 32nd Ave,80310041061096
200727,250606,39.7244342,-104.87562083,E 5th Ave,80310044053010
46444,268605,39.74060046,-104.91735985,N Kearney St,80310042024017
84338,48931,39.7372421,-104.99712344,N Speer Blvd,80310018001007
161241,12385,39.72680619,-104.91691902,N Kearney St,80310043043032
45869,168822,39.74583221,-104.93804513,E 19th Ave,80310042015006
225227,67979,39.65477395,-104.90580589,S Poplar St,80310068122007
311390,316240,39.73265518,-104.93866476,E 10th Ave,80310043012007
154899,135607,39.6861577,-104.95616122,S Elizabeth St,80310039023023
76725,211742,39.76765673,-105.007851,N Quivas St,80310011022007
136694,60662,39.70457265,-104.95972639,S University Blvd,80310034022009
298228,135541,39.70200607,-104.92548423,S Flamingo Ct,80310153002003
257472,95432,39.788723700000006,-105.05481642,W 51st Ave,80310154001018
3969,62277,39.73474683,-104.99601116,N Galapago St,80310018001011
169969,69024,39.65934118,-104.90005421,E Dartmouth Ave,80310068114007
2545,57297,39.74633845,-104.99678188,15th St,80310017022002
129683,75429,39.72380974,-104.95754512,E 5th Ave,80310038005010
273146,105880,39.78689131,-104.95050464,N Saint Paul St,80310035002031
215817,32408,39.79620911,-104.75829991,N Flanders Way,80310083893104
118550,235091,39.70123431,-105.03133216,W Kentucky Ave,80310045063008
286037,113268,39.67564541,-105.03613228,S Meade St,80310046034003
63599,52869,39.76541294,-104.98057698,Blake St,80310016001013
97536,195914,39.75400408,-104.96437023,N High St,80310023003003
212016,29803,39.71412853,-104.90822943,E Cedar Ave,80310043063013
93546,61696,39.74823921,-105.00500036,Auraria Pkwy,80310019021007
278620,111879,39.75885245,-104.92429994,N Grape St,80310041031008
77344,33770,39.73767718,-104.98572689,N Lincoln St,80310027011014
230253,116540,39.68799968,-104.93516803,S Clermont St,80310051041003
108692,162077,39.73975172,-104.95385032,N Detroit St,80310037021003
85169,192689,39.7395396,-104.96564705,N Williams St,80310032011000
266773,130489,39.79062667,-105.01732597,N Alcott St,80310002011005
57822,43052,39.74899272,-104.98403272,Glenarm Pl,80310024032008
161569,307919,39.68419831,-104.95573369,E Colorado Ave,80310040052000
119771,102839,39.68819401,-105.0230335,S Decatur St,80310014023003
223670,314473,39.69704296,-104.91247317,S Monaco Street Pkwy,80310050022008
208720,27646,39.79043722,-104.76729305,E Burlington Pl,80310083892023
65058,184533,39.76720133,-105.0414433,N Raleigh St,80310003021006
206770,25790,39.75708773,-104.87178683,N Florence St,80310041061184
180482,100799,39.69836893,-105.02120519,S Dale Ct,80310013012012
37449,200487,39.77628144,-104.82495374,N Sable St,80310083122017
38091,126901,39.79447329,-104.85415612,E 53rd Ave,80319801001006
175837,313468,39.65049126,-104.89146578,E Jefferson Ave,80310068104001
248385,102500,39.76236071,-105.03616684,W 32nd Ave,80310003036001
175,270338,39.70703229,-104.89152357,E Fairmount Dr,80310070894006
116400,300756,39.73636457,-105.03289813,W 13th Ave,80310007023010
109875,8024,39.713075200000006,-105.03872984,S Osceola St,80310009033006
178519,156434,39.65773821,-104.88809415,S Wabash Ct,80310068112007
288005,195404,39.75882771,-104.92261059,N Holly St,80310041031007
26598,303366,39.75541202,-105.00103664,18th St,80310017011009
18958,1380,39.72952052,-104.98699146,N Broadway,80310027024005
211430,253896,39.75407508,-105.00758056,Little Raven St,80310017012003
130489,221969,39.68962249,-104.95560847,S Elizabeth St,80310039023004
257246,176111,39.70603135,-105.00600829999999,W Center Ave,80310013021022
131695,161520,39.707141899999996,-104.97960627,S Washington St,80310029021017
301180,197501,39.71264925,-104.90172703,S Quince St,80310044051040
166974,12803,39.739135100000006,-104.89555378,N Tamarac St,80310044041001
238910,68434,39.62931118,-105.08409540000001,W Layton Ave,80310120102003
144018,267642,39.71281695,-104.92243427,S Holly St,80310043033025
233238,49751,39.71955446,-104.92797493,N Fairfax St,80310043031021
238952,64034,39.62976335,-105.08546159999999,W Layton Ave,80310120102000
127657,17163,39.67376067,-104.96076534,S York St,80310030041008
55747,203818,39.74092943,-105.03848129,N Osceola St,80310007024005
147314,73008,39.70404306,-104.88168032,S Alton Way,80310070892001
191431,17751,39.72783816,-104.89779324,E Severn Pl,80310044054038
157205,285094,39.67624539,-104.94345084,S Jackson St,80310040061013
233817,232952,39.7375807,-104.99577855,N Speer Blvd,80310020001023
244763,206788,39.68331216,-104.95467676,S Clayton St,80310040052002
282092,178633,39.66292212,-104.92915009,S Elm St,80310040031003
52058,19272,39.73056591,-105.04478578,N Utica St,80310009042007
80004,268621,39.7372636,-104.97624428,N Emerson St,80310027031009
87902,69908,39.72965552,-104.98142496,N Pennsylvania St,80310027025004
244823,158519,39.67183524,-105.04323049,S Tennyson Way,80310047003001
156099,11781,39.72138049,-104.94219064,N Jackson St,80310038001017
273725,198757,39.75044931,-104.90500372,N Poplar St,80310042021001
222322,53340,39.75074402,-104.99580671,Larimer St,80310017014007
98458,253741,39.76614819,-104.98552930000001,N Brighton Blvd,80310016002002
86740,286832,39.74291532,-104.98576672,N Lincoln St,80310026012004
200285,24079,39.80264017,-104.76642557,E 58th Ave,80319800001134
251628,125115,39.69229289,-105.03819702,S Osceola St,80310046024009
2611,58605,39.74624273,-104.99668231,15th St,80310017022002
26178,234785,39.75457644,-105.00129925,Wewatta St,80310017011009
240993,68761,39.69473463,-105.03770199,W Arizona Ave,80310046024002
24441,273480,39.76920316,-105.03191903,W 38th Ave,80310003034000
304745,197831,39.6927536,-105.05154471,S Zenobia St,80310046012017
281191,237842,39.67342509,-105.00390433,S Navajo St,80310156002014
151964,252172,39.68736849,-105.02537015,S Federal Blvd,80310046022012
73339,224703,39.72467435,-104.9561577,N Clayton St,80310038005005
32657,167319,39.77523115,-105.03846536,N Osceola St,80310003013004
126907,18962,39.72118229,-104.95912478,N University Blvd,80310038005024
184452,210878,39.760295899999996,-104.96309855,N Race St,80310023001018
208477,267049,39.77352897,-104.99134341,31st St,80310015003032
149837,180388,39.72424155,-104.97920084,E 5th Ave,80310028011006
30826,3274,39.76217219,-104.93655301,E Martin Luther King Blvd,80310041013010
233403,50634,39.63346513,-104.88631538,S Yosemite St,80310068041014
203038,100042,39.65193755,-104.92153637,S Ivanhoe St,80310040041022
272442,203192,39.66126314,-104.9657739,S High St,80310030043024
187658,282099,39.711330700000005,-104.89161721,E Fairmount Dr,80310044052021
96105,303522,39.71883729,-105.00060713,N Kalamath St,80310021003016
213529,113951,39.74251409,-104.99262579999998,Glenarm Pl,80310017022014
233093,268438,39.76409072,-105.00279123,N Mariposa St,80310011021016
298070,203942,39.78786354,-105.01898542,N Bryant St,80310002011009
160091,99026,39.6895599,-104.97076427,S Lafayette St,80310034023016
272970,287881,39.63129377,-105.10863013,W Wagon Trail Dr,80310120141012
246827,217336,39.78743378,-104.84114385,N Tucson Way,80310083061001
6233,273148,39.6295479,-104.89376159,E Union Ave,80310068042020
53429,239868,39.77824045,-104.98480467,E 45th Ave,80310015003070
87228,297005,39.77093452,-104.97684051,Wynkoop St,80310016001005
291477,212281,39.66683279,-105.05166765,S Zurich Ct,80310048011009
119024,157007,39.70546768,-105.03266172,S Knox Ct,80310045051031
209283,27542,39.7480841,-104.97753848,E 20th Ave,80310024022004
276500,169260,39.70526924,-105.05150027,W Center Dr,80310045043002
114497,284332,39.71405728,-104.91332715,S Monaco Street Pkwy,80310043063010
29161,1720,39.79074478,-104.94258899,N Vasquez Blvd,80310035002014
40010,226886,39.780956200000006,-104.8172624,N Enid Way,80310083871030
309052,242984,39.71729907,-104.90894581,N Oneida St,80310043062016
252736,94216,39.78516947,-105.06235757,N Harlan St,80310154001028
124679,302870,39.68715572,-104.96970574,S Humboldt St,80310030031006
288784,117463,39.74866852,-104.93584232,N Birch St,80310042016012
277349,185724,39.68493876,-105.04609434,W Mexico Ave,80310046014013
9315,258820,39.75778287,-104.99611775,Delgany St,80310016002011
199724,76878,39.66574531,-104.95681295,S University Blvd,80310040024015
97027,6968,39.74424238,-104.99484140000001,Stout St,80310017022016
182923,37998,39.65225914,-104.90178614,E Hampden Ave,80310068092000
40175,93253,39.78497475,-104.85315481,N Nome St,80319801001027
246522,311789,39.78418692,-105.05415061,W 48th Ave,80310154001025
7986,298123,39.68440898,-104.96214052,E Buchtel Blvd,80310030032000
75288,59896,39.65475794,-105.06151993,W Floyd Ave,80310119023001
17903,268591,39.75348697,-105.00130128,Wewatta St,80310017011014
152852,11522,39.72157034,-104.94344050000001,N Garfield St,80310038001018
28719,190215,39.75412323,-104.93753766,N Bellaire St,80310041034005
226290,188329,39.69954166,-105.03989784,S Perry St,80310045031000
102714,45891,39.72078889,-104.98399855,N Grant St,80310028021025
4665,308609,39.73385903,-104.99490057,W 11th Ave,80310018001011
289052,148708,39.63275459,-105.10109533,S Garrison St,80310120142017
284072,226881,39.76788942,-104.91144756,N Magnolia St,80310041021051
77391,181813,39.73185419,-105.00096601,W 10th Ave,80310019012012
215920,33850,39.7943939,-104.76082451,N Ensenada Ct,80310083893031
136654,40181,39.70972831,-105.02251881,S Decatur St,80310013015005
299982,202299,39.68683491,-105.0318726,S Julian Way,80310046022010
160955,216790,39.72743506,-104.92532929,N Grape St,80310043023017
200183,190216,39.72817752,-104.99436141,N Elati St,80310018002024
96644,305763,39.74942634,-104.98635479,California St,80310024032014
187326,118801,39.69350017,-105.00301908,S Mariposa St,80310014011012
269465,161701,39.79740941,-104.83226665,N Victor St,80310083051006
45450,28042,39.787235100000004,-104.95715254,N York St,80310035001000
161081,27228,39.65598866,-105.04888502,S Sheridan Blvd,80310048013005
88701,148170,39.76391584,-105.02616090000002,W Highland Park Pl,80310003032000
89381,53379,39.75423582,-104.97792397,N Washington St,80310024021003
233377,177417,39.70116323,-105.01908572,S Bryant St,80310013013015
234382,199745,39.74155676,-104.92195623,N Holly St,80310042024021
267038,105026,39.68906239,-104.97430008,S Corona St,80310030012026
159054,12120,39.66348552,-104.94766261,S Cook St,80310040023001
214769,31239,39.79488177,-104.75633882,E 54th Pl,80310083893031
135298,295927,39.70613201,-104.948122,S Monroe Way,80310039011017
169605,70285,39.69744101,-104.92542018,E Cherry Creek South Dr,80310153003000
153099,186428,39.711811299999994,-104.97890694,S Washington St,80310028033007
84256,73403,39.73063842,-104.97211829999999,E 9th Ave,80310032012005
215607,308912,39.72948772,-104.97917442,N Pearl St,80310027021001
206318,38343,39.74800075,-104.97964285,Park Ave,80310024032006
52128,71032,39.72851651,-105.04581199,W 7th Ave,80310009042009
17712,275427,39.75926664,-104.89375236,E 29th Pl,80310041071079
250448,147358,39.78862196,-105.01050405,N Shoshone St,80310002012014
9559,215446,39.78534993,-104.89507677,E Northfield Blvd,80310041071011
242974,231457,39.72400297,-105.01559944,N Zuni St,80310010001008
19636,253275,39.75559002,-105.0016949,Chestnut Pl,80310017011009
67722,232739,39.75799281,-104.97437225,Welton St,80310024031005
46176,123644,39.777264200000005,-105.05238449,N Zenobia St,80310001023008
145424,224249,39.68135429,-104.96736651,S Gilpin St,80310030031028
9346,283913,39.75766595,-104.99651458,Delgany St,80310016002011
89392,53841,39.75439412,-104.97787331,N Washington St,80310024021003
100474,166386,39.75141801,-104.96436153,N High St,80310023003024
29204,3559,39.776458,-105.03491015,W 44th Ave,80310003013000
161195,292463,39.67172203,-104.99199651,S Delaware St,80310014032028
4525,276907,39.73410197,-104.99553973,W 11th Ave,80310018001011
34037,32334,39.76219404,-104.90963041,N Newport St,80310041022011
273423,219381,39.72948692,-105.02667079999999,W 8th Ave,80310009053001
198603,125682,39.78688617,-105.01896722,N Bryant St,80310002011017
220129,253583,39.65554079,-104.86963752,E Girard Ave,80310068142001
201392,23888,39.75685573,-104.89778233,N Syracuse Ct,80310041071090
293868,212361,39.72508196,-104.90645255,E 6th Avenue Pkwy,80310043064008
132024,44998,39.69497931,-104.98843499,S Acoma St,80310014031000
258912,160881,39.74223667,-104.91015506,N Niagara St,80310042023033
216408,68734,39.71988245,-104.89331715,E Lowry Blvd,80310044054069
73230,192935,39.73126102,-104.99833915,N Santa Fe Dr,80310018002011
234060,253121,39.73781268,-104.99558119,N Speer Blvd,80310020001023
125816,86022,39.69428019,-105.00175206,S Lipan St,80310014011011
43593,179185,39.76994858,-105.02176934,W Denver Pl,80310004013015
225204,66150,39.65477395,-104.90580589,S Poplar St,80310068122007
206518,29693,39.79406942,-104.73706601,E 53rd Pl,80310083893065
54400,225607,39.7637736,-104.95463659999999,N Clayton St,80310036024009
228826,301245,39.76974877,-104.976823,Wazee St,80310016001012
50393,31575,39.77906845,-104.94779432,E 45th Ave,80310035004011
292464,203840,39.72661342,-104.95933177,N Josephine St,80310033003030
27410,262259,39.72465292,-104.9838885,E Speer Blvd,80310028013004
148982,100545,39.6771561,-105.04831541,S Wolcott Ct,80310047005014
265139,149898,39.6935135,-104.92578118,S Glencoe St,80310051021005
5170,256292,39.63532042,-105.08000378,S Wadsworth Blvd,80310120101004
277409,184093,39.78777749,-104.83343662,N Worchester St,80310083062020
31092,93602,39.78687172,-105.04008603,N Quitman St,80310154002004
239994,63955,39.68981555,-104.89675799,S Quebec Way,80310070132002
27557,3236,39.76961915,-105.04319815,W 38th Ave,80310003014017
115918,149549,39.70299267,-105.04064289,W Walsh Pl,80310045033004
32071,103876,39.77183725,-105.05175743,N Zenobia St,80310003016004
251197,107286,39.77483126,-104.82244525,N Dearborn St,80310083122015
253167,185236,39.70147491,-105.01012749,S Shoshone St,80310013023008
121597,151330,39.7060136,-105.03533442,S Lowell Blvd,80310045051022
159828,146579,39.67870296,-104.96790435,E Evans Ave,80310030031034
206234,34890,39.74791304,-104.97966092,Park Ave,80310024032006
88064,315101,39.73863543,-104.97847293,E 14th Ave,80310027031004
158932,148006,39.73097613,-104.91966478,N Jersey St,80310043043021
67046,220262,39.76249848,-104.96752452,N Gilpin St,80310036013019
107578,259614,39.74842868,-104.99260355,Curtis St,80310017021012
30411,266109,39.7764009,-105.04369477,N Tennyson St,80310003014002
276677,218323,39.69279957,-105.00942758,S Seneca Ct,80310014012002
192685,36545,39.71392309,-104.89849919,S Syracuse St,80310044051029
205978,28661,39.71237562,-104.91122265,S Monaco Street Pkwy,80310043063013
245499,244830,39.74448434,-104.98641822,N Broadway,80310026011017
156369,89552,39.72897174,-104.93361362,N Cherry St,80310043013002
278057,168827,39.64286664,-104.88548585,S Willow Way,80310068102003
81168,263802,39.73225093,-104.99215519,N Speer Blvd,80310020001040
284854,157637,39.73357703,-104.90125696,N Roslyn St,80310044042021
297581,231031,39.77439442,-105.01271667,N Umatilla St,80310004011011
24071,1125,39.71713544,-104.94952582,E 1st Ave,80310038004002
23100,954,39.70734655,-104.86891338,S Galena Way,80310070372006
258964,210710,39.68732299,-105.04288808,S Stuart St,80310046013008
